id;nom;nom_de_famille;prenom;sexe;date_naissance;num_deptmt;parti_ratt_financier;profession;place_en_hemicycle;nb_mandats;nb_mois;semaines_presence;semaines_presence_moyenne_mensuelle;commission_presences;commission_presences_moyenne_mensuelle;commission_interventions;commission_interventions_moyenne_mensuelle;hemicycle_interventions;hemicycle_interventions_moyenne_mensuelle;hemicycle_interventions_courtes;hemicycle_interventions_courtes_moyenne_mensuelle;amendements_proposes;amendements_proposes_moyenne_mensuelle;amendements_signes;amendements_signes_moyenne_mensuelle;amendements_adoptes;amendements_adoptes_moyenne_mensuelle;rapports;rapports_moyenne_mensuelle;propositions_ecrites;propositions_ecrites_moyenne_mensuelle;propositions_signees;propositions_signees_moyenne_mensuelle;questions_ecrites;questions_ecrites_moyenne_mensuelle;questions_orales;questions_orales_moyenne_mensuelle
607;Frédéric Lefebvre;Lefebvre;Frédéric;H;1963-10-14;999;Les Républicains;Avocat;207;2;38;91;2.39;90;2.37;51;1.34;727;19.13;617;16.24;786;20.68;3353;88.24;68;1.79;0;0;98;2.58;156;4.11;922;24.26;8;0.21
73;Pierre Lellouche;Lellouche;Pierre;H;1951-05-03;75;Les Républicains;Avocat et universitaire;21;2;47;151;3.21;252;5.36;563;11.98;850;18.09;1474;31.36;184;3.91;2450;52.13;74;1.57;4;0.09;9;0.19;117;2.49;103;2.19;28;0.6
20;Patrick Lemasle;Lemasle;Patrick;H;1952-05-18;31;Parti socialiste;Exploitant agricole;540;2;47;109;2.32;135;2.87;1;0.02;0;0;121;2.57;0;0;12;0.26;7;0.15;0;0;0;0;75;1.6;91;1.94;0;0
165;Catherine Lemorton;Lemorton;Catherine;F;1961-06-20;31;Parti socialiste;Pharmacienne;429;1;47;161;3.43;355;7.55;1660;35.32;1035;22.02;1271;27.04;48;1.02;669;14.23;378;8.04;3;0.06;0;0;84;1.79;15;0.32;6;0.13
434;Christophe Léonard;Léonard;Christophe;H;1971-01-31;8;Parti socialiste;Fonctionnaire territorial de catégorie A;387;2;47;156;3.32;242;5.15;75;1.6;166;3.53;74;1.57;125;2.66;789;16.79;87;1.85;1;0.02;0;0;47;1;52;1.11;11;0.23
14;Jean Leonetti;Leonetti;Jean;H;1948-07-09;6;Les Républicains;Praticien hospitalier;81;2;47;92;1.96;81;1.72;106;2.26;347;7.38;455;9.68;63;1.34;2089;44.45;104;2.21;4;0.09;2;0.04;26;0.55;25;0.53;17;0.36
31;Annick Lepetit;Lepetit;Annick;F;1958-03-31;75;Parti socialiste;Cadre;372;2;47;134;2.85;203;4.32;160;3.4;184;3.91;358;7.62;60;1.28;619;13.17;241;5.13;2;0.04;0;0;57;1.21;7;0.15;6;0.13
84;Pierre Lequiller;Lequiller;Pierre;H;1949-12-04;78;Les Républicains;Cadre de banque;186;2;47;160;3.4;264;5.62;285;6.06;213;4.53;272;5.79;43;0.91;2041;43.43;62;1.32;1;0.02;0;0;33;0.7;17;0.36;19;0.4
36;Maurice Leroy;Leroy;Maurice;H;1959-02-02;41;Association PSLE - Nouveau centre;Économiste;200;2;47;96;2.04;74;1.57;26;0.55;267;5.68;730;15.53;122;2.6;4090;87.02;167;3.55;0;0;2;0.04;99;2.11;544;11.57;5;0.11
556;Arnaud Leroy;Leroy;Arnaud;H;1976-04-23;999;Parti socialiste;Expert auprès de l'Agence européenne de sécurité maritime;410;1;47;135;2.87;251;5.34;363;7.72;244;5.19;269;5.72;471;10.02;1624;34.55;593;12.62;17;0.36;2;0.04;59;1.26;54;1.15;5;0.11
356;Michel Lesage;Lesage;Michel;H;1952-06-02;22;Parti socialiste;Economiste;603;2;47;151;3.21;250;5.32;81;1.72;62;1.32;24;0.51;132;2.81;1224;26.04;359;7.64;5;0.11;1;0.02;74;1.57;109;2.32;9;0.19
105;Bernard Lesterlin;Lesterlin;Bernard;H;1949-09-18;3;Parti socialiste;Administrateur civil;576;1;47;141;3;286;6.09;168;3.57;79;1.68;54;1.15;51;1.09;340;7.23;115;2.45;1;0.02;0;0;69;1.47;45;0.96;2;0.04
169;Serge Letchimy;Letchimy;Serge;H;1953-01-13;972;Parti progressiste Martiniquais;Urbaniste;255;2;47;69;1.47;112;2.38;335;7.13;294;6.26;128;2.72;355;7.55;1158;24.64;435;9.26;10;0.21;1;0.02;49;1.04;29;0.62;7;0.15
252;Céleste Lett;Lett;Céleste;H;1951-05-07;57;Les Républicains;Cadre hospitalier;213;2;47;115;2.45;138;2.94;3;0.06;43;0.91;85;1.81;78;1.66;2563;54.53;76;1.62;0;0;0;0;96;2.04;66;1.4;8;0.17
167;Geneviève Levy;Levy;Geneviève;F;1948-02-24;83;Les Républicains;Expert foncier et commercial;110;2;47;75;1.6;97;2.06;20;0.43;60;1.28;32;0.68;100;2.13;3004;63.91;108;2.3;7;0.15;1;0.02;140;2.98;23;0.49;4;0.09
163;Michel Liebgott;Liebgott;Michel;H;1958-02-15;57;Parti socialiste;Inspecteur des affaires sanitaires et sociales;551;2;47;141;3;220;4.68;200;4.26;222;4.72;28;0.6;9;0.19;1264;26.89;594;12.64;0;0;0;0;67;1.43;187;3.98;13;0.28
311;Martine Lignières-Cassou;Lignières-Cassou;Martine;F;1952-02-22;64;Parti socialiste;Chargée d'études à la DDE des Pyrénées-Atlantiques;340;3;47;129;2.74;204;4.34;118;2.51;58;1.23;72;1.53;56;1.19;910;19.36;288;6.13;0;0;0;0;71;1.51;139;2.96;8;0.17
497;Audrey Linkenheld;Linkenheld;Audrey;F;1973-10-11;59;Parti socialiste;Cadre territorial;456;2;47;150;3.19;304;6.47;823;17.51;583;12.4;539;11.47;814;17.32;1966;41.83;731;15.55;15;0.32;3;0.06;58;1.23;113;2.4;9;0.19
184;François Loncle;Loncle;François;H;1941-10-21;27;Parti socialiste;Journaliste;253;1;47;159;3.38;376;8;230;4.89;71;1.51;231;4.91;0;0;139;2.96;54;1.15;9;0.19;0;0;77;1.64;155;3.3;9;0.19
313;Gabrielle Louis-Carabin;Louis-Carabin;Gabrielle;F;1946-02-20;971;Parti socialiste;Agent de contrôle retraitée;388;2;47;61;1.3;97;2.06;64;1.36;27;0.57;19;0.4;10;0.21;912;19.4;395;8.4;1;0.02;0;0;39;0.83;0;0;4;0.09
479;Lucette Lousteau;Lousteau;Lucette;F;1948-12-20;47;Parti socialiste;Sans profession declaree;485;2;47;87;1.85;146;3.11;10;0.21;19;0.4;15;0.32;23;0.49;1032;21.96;299;6.36;0;0;0;0;87;1.85;130;2.77;7;0.15
363;Véronique Louwagie;Louwagie;Véronique;F;1961-03-20;61;Les Républicains;Expert-comptable;236;2;47;167;3.55;400;8.51;745;15.85;1050;22.34;503;10.7;322;6.85;7799;165.94;246;5.23;2;0.04;1;0.02;383;8.15;2568;54.64;34;0.72
111;Lionnel Luca;Luca;Lionnel;H;1954-12-19;6;Les Républicains;Professeur d'histoire-géographie;195;2;47;87;1.85;104;2.21;21;0.45;53;1.13;77;1.64;137;2.91;4129;87.85;108;2.3;0;0;29;0.62;530;11.28;99;2.11;14;0.3
51;Victorin Lurel;Lurel;Victorin;H;1951-08-20;971;Parti socialiste;Fonctionnaire retraité;256;2;30;33;1.1;44;1.47;204;6.8;229;7.63;90;3;212;7.07;765;25.5;313;10.43;5;0.17;0;0;50;1.67;0;0;2;0.07
447;Gilles Lurton;Lurton;Gilles;H;1963-07-06;35;Les Républicains;Cadre supérieur du secteur privé;150;2;47;169;3.6;365;7.77;296;6.3;1099;23.38;557;11.85;678;14.43;5558;118.26;217;4.62;2;0.04;1;0.02;127;2.7;705;15;44;0.94
578;Jean-Pierre Maggi;Maggi;Jean-Pierre;H;1944-04-27;13;Parti radical de gauche;Sans profession declaree;298;2;47;87;1.85;133;2.83;13;0.28;68;1.45;34;0.72;14;0.3;1672;35.57;195;4.15;0;0;0;0;35;0.74;20;0.43;10;0.21
598;Jean-Philippe Mallé;Mallé;Jean-Philippe;H;1963-10-31;78;Parti socialiste;Attaché territorial;473;2;21;75;3.57;140;6.67;27;1.29;22;1.05;49;2.33;45;2.14;258;12.29;77;3.67;3;0.14;0;0;18;0.86;30;1.43;4;0.19
32;Noël Mamère;Mamère;Noël;H;1948-12-25;33;Europe Écologie Les Verts;Journaliste;303;2;47;134;2.85;180;3.83;361;7.68;345;7.34;135;2.87;172;3.66;6257;133.13;729;15.51;4;0.09;5;0.11;54;1.15;68;1.45;12;0.26
200;Jean-François Mancel;Mancel;Jean-François;H;1948-03-01;60;Les Républicains;Administrateur civil;169;2;46;122;2.65;285;6.2;109;2.37;106;2.3;37;0.8;58;1.26;2282;49.61;76;1.65;6;0.13;24;0.52;112;2.43;168;3.65;2;0.04
401;Thierry Mandon;Mandon;Thierry;H;1957-12-30;91;Parti socialiste;Directeur de société;447;4;20;62;3.1;135;6.75;111;5.55;98;4.9;144;7.2;35;1.75;132;6.6;45;2.25;2;0.1;0;0;12;0.6;8;0.4;3;0.15
80;Jacqueline Maquet;Maquet;Jacqueline;F;1949-05-13;62;Parti socialiste;Directrice de mission;511;2;47;142;3.02;223;4.74;87;1.85;77;1.64;29;0.62;29;0.62;1012;21.53;293;6.23;2;0.04;0;0;70;1.49;143;3.04;15;0.32
261;Alain Marc;Marc;Alain;H;1957-01-29;12;Union pour un Mouvement Populaire;Retraité de l'enseignement;32;3;22;67;3.05;104;4.73;79;3.59;74;3.36;36;1.64;136;6.18;2237;101.68;58;2.64;1;0.05;1;0.05;117;5.32;124;5.64;3;0.14
428;Laurent Marcangeli;Marcangeli;Laurent;H;1980-12-10;2A;Les Républicains;Avocat;49;2;47;95;2.02;137;2.91;30;0.64;114;2.43;32;0.68;65;1.38;2460;52.34;97;2.06;8;0.17;2;0.04;81;1.72;85;1.81;11;0.23
237;Marie-Lou Marcel;Marcel;Marie-Lou;F;1953-08-21;12;Parti socialiste;Responsable Ressources Humaines en dispense d'activité;534;2;47;163;3.47;354;7.53;296;6.3;127;2.7;41;0.87;280;5.96;2127;45.26;467;9.94;3;0.06;0;0;87;1.85;212;4.51;10;0.21
508;Marion Maréchal-Le Pen;Maréchal-Le Pen;Marion;F;1989-12-10;84;Front National;Etudiante;67;2;47;122;2.6;90;1.91;24;0.51;402;8.55;101;2.15;575;12.23;803;17.09;1;0.02;0;0;5;0.11;14;0.3;143;3.04;6;0.13
29;Thierry Mariani;Mariani;Thierry;H;1958-08-08;999;Les Républicains;Cadre;7;2;47;136;2.89;227;4.83;281;5.98;506;10.77;392;8.34;136;2.89;4427;94.19;145;3.09;9;0.19;10;0.21;228;4.85;315;6.7;37;0.79
115;Alfred Marie-Jeanne;Marie-Jeanne;Alfred;H;1936-11-15;972;Mouvement Indépendantiste Martiniquais;Professeur de mathématiques;591;2;47;46;0.98;29;0.62;12;0.26;78;1.66;46;0.98;223;4.74;1512;32.17;82;1.74;5;0.11;2;0.04;20;0.43;88;1.87;20;0.43
248;Hervé Mariton;Mariton;Hervé;H;1958-11-05;26;Les Républicains;Ingénieur en chef des mines;75;2;47;152;3.23;199;4.23;528;11.23;1788;38.04;1796;38.21;909;19.34;3022;64.3;89;1.89;9;0.19;3;0.06;65;1.38;39;0.83;19;0.4
233;Alain Marleix;Marleix;Alain;H;1946-01-02;15;Les Républicains;Ancien journaliste;3;2;47;107;2.28;122;2.6;18;0.38;15;0.32;25;0.53;21;0.45;3046;64.81;100;2.13;2;0.04;2;0.04;298;6.34;166;3.53;7;0.15
336;Olivier Marleix;Marleix;Olivier;H;1971-02-06;28;Les Républicains;Fonctionnaire de catégorie A;219;2;47;139;2.96;197;4.19;184;3.91;539;11.47;511;10.87;328;6.98;3620;77.02;120;2.55;1;0.02;11;0.23;227;4.83;161;3.43;25;0.53
170;Franck Marlin;Marlin;Franck;H;1964-09-30;91;Les Républicains;Sans profession declaree;9;2;47;39;0.83;38;0.81;1;0.02;6;0.13;6;0.13;13;0.28;3918;83.36;104;2.21;0;0;8;0.17;197;4.19;215;4.57;2;0.04
13;Jean-René Marsac;Marsac;Jean-René;H;1954-04-21;35;Parti socialiste;Cadre;527;1;47;168;3.57;405;8.62;180;3.83;57;1.21;12;0.26;79;1.68;1639;34.87;335;7.13;6;0.13;0;0;87;1.85;171;3.64;8;0.17
480;Alain Marsaud;Marsaud;Alain;H;1949-03-08;999;Les Républicains;Magistrat;25;2;47;126;2.68;188;4;109;2.32;145;3.09;189;4.02;46;0.98;2730;58.09;89;1.89;0;0;2;0.04;81;1.72;61;1.3;9;0.19
83;Philippe Martin;Martin;Philippe;H;1953-11-22;32;Parti socialiste;Préfet;503;2;40;74;1.85;84;2.1;25;0.63;32;0.8;75;1.88;0;0;228;5.7;45;1.13;0;0;0;0;52;1.3;56;1.4;6;0.15
577;Philippe Armand Martin;Martin;Philippe Armand;H;1949-04-28;51;Les Républicains;Viticulteur;11;2;47;141;3;187;3.98;120;2.55;100;2.13;116;2.47;174;3.7;4411;93.85;135;2.87;3;0.06;7;0.15;172;3.66;620;13.19;15;0.32
95;Patrice Martin-Lalande;Martin-Lalande;Patrice;H;1947-12-02;41;Les Républicains;Cadre administratif;125;2;47;139;2.96;282;6;139;2.96;177;3.77;345;7.34;402;8.55;3715;79.04;111;2.36;4;0.09;3;0.06;311;6.62;81;1.72;4;0.09
217;Martine Martinel;Martinel;Martine;F;1953-09-26;31;Parti socialiste;Enseignante;519;2;47;130;2.77;202;4.3;132;2.81;66;1.4;32;0.68;6;0.13;1251;26.62;284;6.04;4;0.09;0;0;83;1.77;117;2.49;10;0.21
106;Alain Marty;Marty;Alain;H;1946-03-07;57;Les Républicains;Gynécologue obstétricien;235;2;47;142;3.02;199;4.23;85;1.81;39;0.83;156;3.32;41;0.87;2889;61.47;81;1.72;3;0.06;1;0.02;249;5.3;483;10.28;12;0.26
251;Frédérique Massat;Massat;Frédérique;F;1964-01-14;9;Parti socialiste;Fonctionnaire territoriale;409;2;47;181;3.85;584;12.43;1002;21.32;244;5.19;213;4.53;183;3.89;1513;32.19;598;12.72;3;0.06;1;0.02;92;1.96;62;1.32;9;0.19
340;Véronique Massonneau;Massonneau;Véronique;F;1959-07-17;86;Parti socialiste;Employée du secteur privé;273;1;47;146;3.11;191;4.06;245;5.21;448;9.53;230;4.89;363;7.72;6418;136.55;753;16.02;2;0.04;2;0.04;61;1.3;38;0.81;31;0.66
129;Jean-Claude Mathis;Mathis;Jean-Claude;H;1939-08-15;10;Les Républicains;Directeur de société;197;2;47;146;3.11;258;5.49;149;3.17;70;1.49;22;0.47;144;3.06;4466;95.02;136;2.89;0;0;3;0.06;318;6.77;333;7.09;14;0.3
307;Sandrine Mazetier;Mazetier;Sandrine;F;1966-12-16;75;Parti socialiste;Cadre supérieur du secteur privé;434;1;47;169;3.6;249;5.3;690;14.68;5261;111.94;23499;499.98;665;14.15;1391;29.6;715;15.21;10;0.21;1;0.02;81;1.72;62;1.32;11;0.23
559;François de Mazières;Mazières (de);François;H;1960-05-22;78;Les Républicains;Grand corps de l'État;153;2;47;112;2.38;150;3.19;325;6.91;578;12.3;184;3.91;493;10.49;3243;69;107;2.28;1;0.02;3;0.06;134;2.85;128;2.72;15;0.32
256;Michel Ménard;Ménard;Michel;H;1961-05-20;44;Parti socialiste;Professeur des écoles;423;2;47;163;3.47;260;5.53;135;2.87;78;1.66;139;2.96;27;0.57;885;18.83;205;4.36;4;0.09;0;0;84;1.79;158;3.36;11;0.23
481;Patrick Mennucci;Mennucci;Patrick;H;1955-04-08;13;Parti socialiste;Cadre du secteur privé;475;2;47;132;2.81;196;4.17;331;7.04;304;6.47;672;14.3;183;3.89;1121;23.85;309;6.57;10;0.21;1;0.02;48;1.02;93;1.98;8;0.17
625;Gérard Menuel;Menuel;Gérard;H;1952-05-07;10;Les Républicains;Agriculteur;206;2;23;80;3.48;144;6.26;109;4.74;110;4.78;146;6.35;188;8.17;1493;64.91;64;2.78;0;0;1;0.04;68;2.96;59;2.57;12;0.52
244;Damien Meslot;Meslot;Damien;H;1964-11-11;90;Les Républicains;Cadre bancaire;127;2;47;91;1.94;154;3.28;123;2.62;47;1;30;0.64;87;1.85;2023;43.04;66;1.4;1;0.02;7;0.15;155;3.3;318;6.77;13;0.28
204;Kléber Mesquida;Mesquida;Kléber;H;1945-08-03;34;Parti socialiste;Ingénieur;362;2;47;128;2.72;154;3.28;62;1.32;26;0.55;29;0.62;99;2.11;880;18.72;152;3.23;0;0;0;0;73;1.55;354;7.53;2;0.04
190;Philippe Meunier;Meunier;Philippe;H;1966-03-16;69;Les Républicains;Directeur de cabinet;144;2;47;156;3.32;216;4.6;139;2.96;435;9.26;884;18.81;713;15.17;2734;58.17;65;1.38;4;0.09;3;0.06;126;2.68;1026;21.83;19;0.4
47;Jean-Claude Mignon;Mignon;Jean-Claude;H;1950-02-02;77;Les Républicains;Ancien chef d'entreprise;27;2;47;70;1.49;97;2.06;23;0.49;22;0.47;3;0.06;0;0;1812;38.55;58;1.23;3;0.06;0;0;78;1.66;67;1.43;13;0.28
586;Jacques Moignard;Moignard;Jacques;H;1951-08-08;82;Parti radical de gauche;Retraité de l'éducation spécialisée;296;3;35;112;3.2;195;5.57;97;2.77;92;2.63;26;0.74;24;0.69;2494;71.26;316;9.03;1;0.03;0;0;31;0.89;38;1.09;14;0.4
403;Paul Molac;Molac;Paul;H;1962-05-21;56;Parti socialiste;Professeur du secondaire;280;2;47;169;3.6;332;7.06;483;10.28;945;20.11;500;10.64;927;19.72;7274;154.77;960;20.43;5;0.11;4;0.09;64;1.36;244;5.19;28;0.6
610;Franck Montaugé;Montaugé;Franck;H;1961-09-14;32;Parti socialiste;0;629;1;7;25;3.57;38;5.43;6;0.86;4;0.57;0;0;2;0.29;85;12.14;51;7.29;0;0;0;0;9;1.29;6;0.86;2;0.29
228;Pierre Morange;Morange;Pierre;H;1956-09-08;78;Les Républicains;Médecin généraliste;20;2;47;136;2.89;220;4.68;1846;39.28;31;0.66;2;0.04;58;1.23;2328;49.53;77;1.64;3;0.06;2;0.04;156;3.32;93;1.98;3;0.06
523;Yannick Moreau;Moreau;Yannick;H;1975-08-04;85;Les Républicains;Sans profession declaree;231;2;47;143;3.04;242;5.15;76;1.62;269;5.72;331;7.04;876;18.64;4306;91.62;97;2.06;1;0.02;14;0.3;188;4;151;3.21;14;0.3
135;Pierre Morel-A-L'Huissier;Morel-A-L'Huissier;Pierre;H;1958-12-21;48;Les Républicains;Avocat;215;2;47;159;3.38;263;5.6;248;5.28;440;9.36;584;12.43;719;15.3;8204;174.55;284;6.04;7;0.15;73;1.55;568;12.09;2931;62.36;18;0.38
74;Hervé Morin;Morin;Hervé;H;1961-08-17;27;Association PSLE - Nouveau Centre;Administrateur à l'Assemblée nationale;304;4;41;81;1.98;104;2.54;97;2.37;211;5.15;248;6.05;156;3.8;2867;69.93;98;2.39;0;0;5;0.12;23;0.56;37;0.9;4;0.1
205;Pierre Moscovici;Moscovici;Pierre;H;1957-09-16;25;;Conseiller maître à la cour des comptes;431;2;6;8;1.33;7;1.17;1;0.17;0;0;1;0.17;0;0;13;2.17;12;2;0;0;0;0;4;0.67;0;0;0;0
476;Jean-Luc Moudenc;Moudenc;Jean-Luc;H;1960-07-19;31;Union pour un Mouvement Populaire;Grands corps de l'État;151;3;17;56;3.29;96;5.65;38;2.24;45;2.65;10;0.59;24;1.41;1169;68.76;32;1.88;0;0;0;0;153;9;198;11.65;9;0.53
79;Alain Moyne-Bressand;Moyne-Bressand;Alain;H;1945-07-30;38;Les Républicains;Chef d'entreprise;173;2;47;131;2.79;197;4.19;92;1.96;38;0.81;9;0.19;54;1.15;2252;47.91;78;1.66;1;0.02;8;0.17;482;10.26;113;2.4;12;0.26
149;Pierre-Alain Muet;Muet;Pierre-Alain;H;1945-01-01;69;Parti socialiste;Inspecteur général des finances honoraire;430;2;47;126;2.68;254;5.4;241;5.13;417;8.87;231;4.91;26;0.55;590;12.55;179;3.81;7;0.15;0;0;59;1.26;28;0.6;2;0.04
107;Jacques Myard;Myard;Jacques;H;1947-08-14;78;Les Républicains;Conseiller des affaires étrangères;165;2;47;180;3.83;502;10.68;907;19.3;566;12.04;2080;44.26;326;6.94;4083;86.87;106;2.26;5;0.11;10;0.21;190;4.04;112;2.38;20;0.43
342;Dominique Nachury;Nachury;Dominique;F;1951-06-01;69;Les Républicains;Juriste;240;3;47;145;3.09;229;4.87;157;3.34;204;4.34;72;1.53;263;5.6;3331;70.87;103;2.19;0;0;0;0;223;4.74;329;7;26;0.55
634;Philippe Naillet;Naillet;Philippe;H;1960-08-14;974;Parti socialiste;Inspecteur assurance-vie;487;2;11;20;1.82;35;3.18;28;2.55;15;1.36;15;1.36;63;5.73;386;35.09;121;11;0;0;0;0;18;1.64;21;1.91;1;0.09
347;Corinne Narassiguin;Narassiguin;Corinne;F;1975-03-07;999;Parti socialiste;Ingénieur;330;1;6;21;3.5;34;5.67;12;2;65;10.83;18;3;12;2;26;4.33;12;2;0;0;0;0;1;0.17;12;2;2;0.33
151;Philippe Nauche;Nauche;Philippe;H;1957-07-15;19;Parti socialiste;Médecin hospitalier;357;2;47;136;2.89;231;4.91;331;7.04;66;1.4;29;0.62;30;0.64;162;3.45;54;1.15;4;0.09;1;0.02;69;1.47;91;1.94;5;0.11
384;Ségolène Neuville;Neuville;Ségolène;F;1970-06-21;66;Parti socialiste;Médecin hospitalier;606;2;18;59;3.28;135;7.5;155;8.61;122;6.78;85;4.72;54;3;344;19.11;157;8.72;6;0.33;0;0;7;0.39;40;2.22;3;0.17
298;Yves Nicolin;Nicolin;Yves;H;1963-03-05;42;Les Républicains;Avocat;189;2;47;112;2.38;103;2.19;42;0.89;67;1.43;214;4.55;97;2.06;3668;78.04;106;2.26;0;0;19;0.4;209;4.45;211;4.49;17;0.36
369;Nathalie Nieson;Nieson;Nathalie;F;1969-03-26;26;Parti socialiste;Comptable;266;2;47;134;2.85;162;3.45;33;0.7;32;0.68;42;0.89;14;0.3;132;2.81;80;1.7;5;0.11;0;0;65;1.38;51;1.09;9;0.19
431;Jean-Philippe Nilor;Nilor;Jean-Philippe;H;1965-05-15;972;Mouvement Indépendantiste Martiniquais;Collaborateur parlementaire;595;2;47;50;1.06;48;1.02;54;1.15;249;5.3;69;1.47;272;5.79;1658;35.28;90;1.91;0;0;1;0.02;17;0.36;36;0.77;9;0.19
505;Philippe Noguès;Noguès;Philippe;H;1955-05-07;56;Non rattaché;Cadre du secteur privé;327;2;47;145;3.09;247;5.26;192;4.09;79;1.68;27;0.57;297;6.32;1506;32.04;266;5.66;4;0.09;1;0.02;38;0.81;78;1.66;3;0.06
613;Robert Olive;Olive;Robert;H;1950-07-16;66;Parti socialiste;0;629;3;29;66;2.28;89;3.07;4;0.14;12;0.41;2;0.07;8;0.28;350;12.07;133;4.59;0;0;0;0;53;1.83;9;0.31;6;0.21
451;Maud Olivier;Olivier;Maud;F;1953-02-20;91;Parti socialiste;Cadre du secteur privé;446;2;47;148;3.15;291;6.19;467;9.94;141;3;43;0.91;245;5.21;1429;30.4;495;10.53;9;0.19;0;0;63;1.34;28;0.6;11;0.23
221;Patrick Ollier;Ollier;Patrick;H;1944-12-17;92;Les Républicains;Cadre de société;175;2;47;147;3.13;194;4.13;187;3.98;552;11.74;775;16.49;292;6.21;2624;55.83;99;2.11;5;0.11;0;0;40;0.85;8;0.17;3;0.06
245;Dominique Orliac;Orliac;Dominique;F;1952-03-15;46;Parti radical de gauche;Médecin;285;1;47;121;2.57;152;3.23;225;4.79;461;9.81;116;2.47;642;13.66;3687;78.45;460;9.79;5;0.11;3;0.06;37;0.79;139;2.96;34;0.72
492;Monique Orphé;Orphé;Monique;F;1964-10-15;974;Parti socialiste;Enseignante-directrice d'école;502;2;47;100;2.13;192;4.09;317;6.74;150;3.19;38;0.81;270;5.74;2008;42.72;702;14.94;7;0.15;0;0;60;1.28;11;0.23;8;0.17
164;Michel Pajon;Pajon;Michel;H;1949-06-30;93;Parti socialiste;Maître de conférences en économie (Paris I);499;2;47;90;1.91;116;2.47;21;0.45;8;0.17;3;0.06;3;0.06;158;3.36;82;1.74;3;0.06;0;0;60;1.28;47;1;0;0
130;Bertrand Pancher;Pancher;Bertrand;H;1958-06-05;55;Union des Radicaux, Centristes, Indépendants et Démocrates;Directeur du développement;233;2;47;155;3.3;282;6;592;12.6;760;16.17;525;11.17;1233;26.23;4563;97.09;232;4.94;2;0.04;5;0.11;53;1.13;61;1.3;24;0.51
463;Luce Pane;Pane;Luce;F;1955-09-28;76;Parti socialiste;Fonctionnaire de catégorie A;544;2;47;97;2.06;111;2.36;16;0.34;18;0.38;20;0.43;1;0.02;677;14.4;333;7.09;2;0.04;0;0;69;1.47;179;3.81;8;0.17
270;George Pau-Langevin;Pau-Langevin;George;F;1948-10-19;75;Parti socialiste;Avocat honoraire;356;2;6;13;2.17;19;3.17;4;0.67;15;2.5;8;1.33;0;0;51;8.5;27;4.5;0;0;0;0;8;1.33;3;0.5;1;0.17
7;Christian Paul;Paul;Christian;H;1960-03-23;58;Parti socialiste;Administrateur civil;336;2;47;145;3.09;215;4.57;530;11.28;713;15.17;1016;21.62;499;10.62;1411;30.02;661;14.06;12;0.26;0;0;63;1.34;52;1.11;3;0.06
533;Rémi Pauvros;Pauvros;Rémi;H;1952-07-01;59;Parti socialiste;Autre profession;421;2;47;140;2.98;202;4.3;77;1.64;133;2.83;82;1.74;101;2.15;528;11.23;200;4.26;6;0.13;0;0;49;1.04;44;0.94;12;0.26
387;Valérie Pecresse;Pecresse;Valérie;F;1967-07-14;78;Les Républicains;Maître des requêtes au Conseil d'État;173;2;35;84;2.4;87;2.49;68;1.94;348;9.94;350;10;191;5.46;1880;53.71;58;1.66;0;0;11;0.31;67;1.91;43;1.23;9;0.26
199;Germinal Peiro;Peiro;Germinal;H;1953-09-15;24;Parti socialiste;Instituteur;364;3;47;124;2.64;195;4.15;779;16.57;707;15.04;613;13.04;623;13.26;894;19.02;565;12.02;8;0.17;2;0.04;65;1.38;59;1.26;6;0.13
293;Jacques Pélissard;Pélissard;Jacques;H;1946-03-20;39;Les Républicains;Avocat;84;2;47;107;2.28;122;2.6;36;0.77;105;2.23;56;1.19;250;5.32;2280;48.51;87;1.85;0;0;6;0.13;198;4.21;157;3.34;1;0.02
409;Hervé Pellois;Pellois;Hervé;H;1951-04-17;56;Parti socialiste;Cadre supérieur du secteur privé;465;3;47;174;3.7;492;10.47;276;5.87;77;1.64;17;0.36;120;2.55;2279;48.49;607;12.91;1;0.02;0;0;89;1.89;157;3.34;12;0.26
28;Jean-Claude Perez;Perez;Jean-Claude;H;1964-03-31;11;Parti socialiste;Secrétaire de mairie;412;2;47;100;2.13;84;1.79;0;0;12;0.26;277;5.89;0;0;59;1.26;16;0.34;0;0;0;0;58;1.23;101;2.15;6;0.13
644;Stéphanie Pernod Beaudon;Pernod Beaudon;Stéphanie;F;1978-10-13;1;Les Républicains;Professeur;128;2;8;13;1.63;12;1.5;0;0;12;1.5;2;0.25;1;0.13;712;89;21;2.63;0;0;0;0;20;2.5;5;0.63;4;0.5
96;Bernard Perrut;Perrut;Bernard;H;1957-01-24;69;Les Républicains;Avocat;203;2;47;147;3.13;234;4.98;217;4.62;193;4.11;127;2.7;104;2.21;7183;152.83;186;3.96;2;0.04;15;0.32;563;11.98;688;14.64;25;0.53
188;Edouard Philippe;Philippe;Edouard;H;1970-11-28;76;Les Républicains;Avocat;239;2;47;113;2.4;124;2.64;25;0.53;27;0.57;10;0.21;6;0.13;1835;39.04;67;1.43;0;0;0;0;29;0.62;29;0.62;8;0.17
597;Sylvie Pichot;Pichot;Sylvie;F;1955-06-01;53;Parti socialiste;Retraitée de l'enseignement;572;3;17;49;2.88;100;5.88;22;1.29;14;0.82;6;0.35;2;0.12;180;10.59;74;4.35;1;0.06;0;0;6;0.35;47;2.76;2;0.12
